"REF_DATE","GEO","DGUID","Level of study","Field of study","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - STEM [a]","Females","Median age at graduation","Years","308","units","0","v1233937696","3.3.14.3.3","22","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - STEM [a]","Females","Under age 25 at graduation","Percent","239","units","0","v1233937697","3.3.14.3.4","92","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - STEM [a]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937698","3.3.14.3.5","82","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Both sexes","Number of graduates","Number","223","units","0","v1233937699","3.3.15.1.1","610","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Both sexes","Average age at graduation","Years","308","units","0","v1233937700","3.3.15.1.2","26","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Both sexes","Median age at graduation","Years","308","units","0","v1233937701","3.3.15.1.3","23","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233937702","3.3.15.1.4","63","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937703","3.3.15.1.5","43","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Males","Number of graduates","Number","223","units","0","v1233937704","3.3.15.2.1","190","B","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Males","Average age at graduation","Years","308","units","0","v1233937705","3.3.15.2.2","28","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Males","Median age at graduation","Years","308","units","0","v1233937706","3.3.15.2.3","24","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Males","Under age 25 at graduation","Percent","239","units","0","v1233937707","3.3.15.2.4","51","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937708","3.3.15.2.5","40","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Females","Number of graduates","Number","223","units","0","v1233937709","3.3.15.3.1","420","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Females","Average age at graduation","Years","308","units","0","v1233937710","3.3.15.3.2","25","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Females","Median age at graduation","Years","308","units","0","v1233937711","3.3.15.3.3","23","A","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Females","Under age 25 at graduation","Percent","239","units","0","v1233937712","3.3.15.3.4","69","","","","0"
"2015","Prince Edward Island","2016A000211","Bachelor's","All fields of study - BHASE [b]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937713","3.3.15.3.5","44","","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Both sexes","Number of graduates","Number","223","units","0","v1233937714","3.4.1.1.1","40","B","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Both sexes","Average age at graduation","Years","308","units","0","v1233937715","3.4.1.1.2","27","A","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Both sexes","Median age at graduation","Years","308","units","0","v1233937716","3.4.1.1.3","27","A","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233937717","3.4.1.1.4","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937718","3.4.1.1.5","","x","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Males","Number of graduates","Number","223","units","0","v1233937719","3.4.1.2.1","10","E","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Males","Average age at graduation","Years","308","units","0","v1233937720","3.4.1.2.2","","x","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Males","Median age at graduation","Years","308","units","0","v1233937721","3.4.1.2.3","","x","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Males","Under age 25 at graduation","Percent","239","units","0","v1233937722","3.4.1.2.4","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937723","3.4.1.2.5","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Females","Number of graduates","Number","223","units","0","v1233937724","3.4.1.3.1","30","B","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Females","Average age at graduation","Years","308","units","0","v1233937725","3.4.1.3.2","27","A","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Females","Median age at graduation","Years","308","units","0","v1233937726","3.4.1.3.3","27","A","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Females","Under age 25 at graduation","Percent","239","units","0","v1233937727","3.4.1.3.4","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","All fields of study","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937728","3.4.1.3.5","","x","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Both sexes","Number of graduates","Number","223","units","0","v1233937729","3.4.2.1.1","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Both sexes","Average age at graduation","Years","308","units","0","v1233937730","3.4.2.1.2","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Both sexes","Median age at graduation","Years","308","units","0","v1233937731","3.4.2.1.3","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233937732","3.4.2.1.4","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937733","3.4.2.1.5","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Males","Number of graduates","Number","223","units","0","v1233937734","3.4.2.2.1","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Males","Average age at graduation","Years","308","units","0","v1233937735","3.4.2.2.2","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Males","Median age at graduation","Years","308","units","0","v1233937736","3.4.2.2.3","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Males","Under age 25 at graduation","Percent","239","units","0","v1233937737","3.4.2.2.4","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937738","3.4.2.2.5","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Females","Number of graduates","Number","223","units","0","v1233937739","3.4.2.3.1","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Females","Average age at graduation","Years","308","units","0","v1233937740","3.4.2.3.2","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Females","Median age at graduation","Years","308","units","0","v1233937741","3.4.2.3.3","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Females","Under age 25 at graduation","Percent","239","units","0","v1233937742","3.4.2.3.4","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Education [1]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233937743","3.4.2.3.5","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Visual and performing arts, and communications technologies [2]","Both sexes","Number of graduates","Number","223","units","0","v1233937744","3.4.3.1.1","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Visual and performing arts, and communications technologies [2]","Both sexes","Average age at graduation","Years","308","units","0","v1233937745","3.4.3.1.2","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Visual and performing arts, and communications technologies [2]","Both sexes","Median age at graduation","Years","308","units","0","v1233937746","3.4.3.1.3","","..","","","0"
"2015","Prince Edward Island","2016A000211","Professional","Visual and performing arts, and communications technologies [2]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233937747","3.4.3.1.4","","..","","","0"
